Country,City,Operator Name,He Photon And Electron Beam Rt,Proton Ion Therapy,XRay Generator,Brachy Therapy Inc El,Last Update,Latitude,Longitude
India,NAVI MUMBAI,APOLLO HOSPITALS ENTERPRISES LTD,1,0,0,1,2025.0,12.9925127,77.5553629
India,Navsari,K D N Gohil Hospital,1,0,0,0,2014.0,20.9485321,72.9290857
India,Nellore,Indian Red Cross Sociery Cancer Hospital,1,0,0,1,2023.0,14.4267769,79.9590078
India,New Dehli,SUPER SPECIALITY VETERANS HOSPITAL,1,0,0,0,2003.0,28.6138954,77.2090057
India,New Delhi,"All India Institute of Medical Sciences (AIIMS), New Delhi",3,0,0,2,2023.0,28.5671937,77.2102608
India,New Delhi,Safdarjang Hospital & VMMC,4,0,0,1,2022.0,28.5689757,77.2030872
India,New Delhi,Lok Nayak Hospital,3,0,0,0,2022.0,28.6388746,77.2382208
India,New Delhi,Army Hospital R & R,3,0,0,0,2022.0,28.6138954,77.2090057
India,New Delhi,Rajiv Gandhi Cancer Institute & Research Centre,4,0,0,1,2022.0,28.7163446,77.1115693
India,New Delhi,Batra Hospital & MRCBatra Hospital & Medical Res. Centre,2,0,0,2,2023.0,28.5136616,77.245724
India,New Delhi,Indraprastha Apollo Hospital,3,0,0,1,2023.0,28.5408008,77.2832273
India,New Delhi,Action Cancer Hospital,2,0,0,1,2023.0,28.6745899,77.1119765
India,New Delhi,Max Super Speciality Hospital,2,0,0,1,2022.0,28.6345537,77.3330752
India,New Delhi,Smh Cancer Centre,1,0,0,0,2022.0,28.6457473,77.3016222
India,New Delhi,Dr. B L Kapur Memorial Hospital,2,0,0,0,2023.0,28.6138954,77.2090057
India,New Delhi,Delhi State Cancer Institute,1,0,0,1,2023.0,28.6863684,77.3089289
India,New Delhi,Max Institute of Cancer Care Lajpat Nagar,2,0,0,1,2023.0,28.5645353,77.2399284
India,New Delhi,Anand Health Care Research Centre,1,0,0,0,2010.0,28.6138954,77.2090057
India,New Delhi,Dharamshila Cancer Foundation Research Center,3,0,0,1,2010.0,28.6026628,77.3142
India,New Delhi,Dr.BR.Ambedkar Institute Rotary Cancer Hospital - All India Institute of Medical Science,7,0,0,4,2010.0,28.5662215,77.2113993
India,New Delhi,Indian Cancer Society,1,0,0,0,1998.0,19.005611,72.8485417
India,New Delhi,Inst. Nuclear Medicine allied Sciences,1,0,0,0,1998.0,28.7033458,77.2190871
India,New Delhi,Jawaharial Nehru Medical College,1,0,0,0,1998.0,15.8841617,74.5171926
India,New Delhi,North Delhi Cancer Research Institute,1,0,0,0,1999.0,28.7484441,77.14391
India,New Delhi,Ranccan Gamma Knife Centre,1,0,0,1,2023.0,28.570125,77.2509054
India,New Delhi,Venkateshwar Hospital,1,0,0,1,2018.0,28.5887118,77.0375561
India,New Delhi,Manipal Hospitals,1,0,0,1,2018.0,28.6138954,77.2090057
India,New Delhi,Fortis Hospital - Shalimar Bagh,1,0,0,0,2020.0,28.7162534,77.1562594
India,New Delhi,Institute of Liver & Biliary Sciences,1,0,0,0,2023.0,28.5068854,77.1659994
India,New Delhi,Vievekanand Nursing Home Pvt. Ltd.,1,0,0,0,2023.0,28.6138954,77.2090057
India,Neyyoor,International Cancer Centre,1,0,0,0,2014.0,8.2025751,77.3038449
India,"Nidige, Shiniogo",Bharath Charitable Cancer Hospital,1,0,0,0,2014.0,20.593684,78.96288
India,Noida,Jaypee Hospital,1,0,0,0,2016.0,28.5159234,77.3713886
India,Ongole,HCG-MNR Curie Cancer Centre,1,0,0,0,2023.0,15.5271572,80.0494741
India,Panipat,LHDM & Dr Prem Hospital Pvt. LTD,1,0,0,0,2023.0,29.3912753,76.9771675
India,Pathanamthitta,St.Gregorios International Cancer Care and Multi-Speciality Center,1,0,0,1,2023.0,9.2780841,76.9737443
India,Patiala,"Government Medical College, Patiala",1,0,0,1,2023.0,30.3280627,76.3851284
India,Patna,Patna Medical College Hospital,1,0,0,0,2022.0,25.6216207,85.1610995
India,Patna,Indira Gandhi Institute of Medical Sciences,2,0,0,1,2023.0,25.6107234,85.0886408
India,Patna,Mahavir Cancer Sansthan,4,0,0,1,2022.0,25.5781119,85.0809681
India,Patna,Paras HMRI Hospital,1,0,0,1,2023.0,25.6056461,85.082587
India,Patna,Jay Prabha Medanta Super Speciality Hospital,1,0,0,0,2024.0,25.5995732,85.1529168
India,PIN,Shree Krishna Hospital & Medical Research Centre,0,0,0,1,2023.0,17.261078,74.1764819
India,Pondicherry,The Jwaharlal Institute of Postgraduate Medical Education & Research (JIMPER),2,0,0,1,2022.0,11.9503155,79.7996561
India,Pondicherry,Puducherry Cancer Trust Hospital and Research Centre,1,0,0,1,2023.0,11.8776813,79.8049245
India,Pune,Command Hospital (Southern Command),1,0,0,1,2022.0,18.4955945,73.8851136
India,Pune,Ruby Hall Clinic(Grant Medical Foundation),4,0,0,0,2022.0,18.5336133,73.877178
India,Pune,Inlaks & Budhrani Hospital,2,0,0,1,2022.0,18.5348639,73.8874219
India,Pune,Deenanath Mangeshkar Hospital & Res. Centre,2,0,0,1,2023.0,18.5018654,73.8327443
India,PUNE,INTEGRATED CANCER TREATMENT AND RESEARCH CENTER,1,0,0,0,2012.0,18.5820775,74.0023037
India,Pune,Lokmanya Medical Research Centre (LMRC),1,0,0,0,2019.0,18.6187304,73.7536695
India,Pune,Sahyadri Super Speciality Hospital Hadapsar,1,0,0,1,2023.0,18.50287,73.9321404
India,Raipur,Pt. J.N.M Medical College  and Dr. B.R. Ambedkar Hospital,3,0,0,1,2023.0,13.0232816,77.614948
India,Raipur,All India Institute of Medical Sciences (AIIMS) - Raipur,1,0,0,1,2023.0,21.2564272,81.5795215
India,Raipur,NH MMI Narayana Multispeciality Hospital,1,0,0,1,2023.0,21.2131653,81.6579148
India,Rajamundry,G S L Trust Cancer Hospital & Reasearch Centre,1,0,0,1,2023.0,17.0149778,81.7767642
India,Rajamundry,Swatantra Cancer Hospital,1,0,0,1,2010.0,17.0149778,81.7767642
India,Rajkot,Rajkot Cancer Society Shri N. P. Cancer Inst.,2,0,0,0,2022.0,22.3038945,70.8021599
India,Rajkot,Aaruni Hospital Pvt Ltd,2,0,0,1,2022.0,22.2876485,70.7762705
India,RAJKOT,"Sterling Hospital, (Sterling Add Life Pvt Ltd)",1,0,0,0,2023.0,22.5630002,88.3874774
India,RAJSAMAND,ANANTA CHARITABLE EDUCATIONAL SOCIETY,1,0,0,0,2024.0,24.5981342,73.7215782
India,Ranchi,Curie Abdur Razzaque Ansari Cancer Institute,1,0,0,1,2022.0,23.3700501,85.3250387
India,RANIPET,"CHRISTIAN MEDICAL COLLEGE VELLORE, RANIPET CAMPUS",1,0,0,0,2023.0,12.9384508,79.2376943
India,Rewa,Shyam Shah Medical College and Sanjay Gandhi Memorial Hospital,1,0,0,1,2023.0,24.5325992,81.2983064
India,Rewari District,Dr S S Yadav Ram Bhagwan Charitable Institute of Cancer Management and Research,1,0,0,0,2014.0,28.2180521,76.5816859
India,Rohtak,Rohatak Medical College,1,0,0,1,2015.0,28.8955152,76.606611
India,Salem,Salem Cancer Institute,1,0,0,0,2014.0,11.6770178,78.1531844
India,Salem,"Universal Cancer Hospital, Salem",1,0,0,1,2023.0,11.63359,78.1267721
India,Sambalpur,"VSS Medical College Hospital, Dept of Radiotherapy",2,0,0,0,2015.0,21.5016198,83.8840183
India,SAMBALPUR,RADIANT HOSPITAL SERVICES PVT. LTD.,1,0,0,0,2024.0,21.5570606,84.1528515
India,Sangli,General Hospital,1,0,0,0,2014.0,16.829912,74.643088
India,Sangrur,"Homi Bhabha Cancer Hospital, Tata Memorial Centre",2,0,0,1,2023.0,30.8184358,76.7416578
India,Satara,Onco Life Cancer Centre PVT Ltd.,1,0,0,1,2023.0,17.6361289,74.2982781
India,Satna,Priyamvada Birla Cancer Research Institute,1,0,0,1,2023.0,24.5850651,80.8564603
India,"SAWANGI, WARDHA",DATTA MEGHE INSTITUTE OF HIGHER EDUCATION AND RESEARCH,1,0,0,1,2024.0,20.7145902,78.5761076
India,Secunderabad,"Yashoda Health Care Services Private Limited, Secunderabad",1,0,0,1,2022.0,17.4399295,78.4982741
India,Secunderabad,BHAVANI HEALTHCARE SERVICES PVT LTD,1,0,0,0,2024.0,17.4337246,78.5006827
India,Shillong,Civil Hospital,2,0,0,0,2023.0,24.8589392,67.0101439
India,Shimla,"Regional Cancer Centre, Indira Gandhi Medical College, Shimla",2,0,1,0,2023.0,31.1053944,77.1845069
India,Shimoga,Nanjappa Life Care,1,0,0,0,2024.0,13.9466491,75.5352853
India,Siddhpur,Siddhpur Cancer Care Center,1,0,0,0,2015.0,23.9308631,72.3621359
India,Silchar,Cachar Cancer Hospital & Research Centre,1,0,0,1,2023.0,24.7890217,92.7980727
India,Silchar,Silcher Medical College,1,0,0,1,2023.0,24.8332708,92.7789054
India,Solapur,Shri Siddheshwar Cancer Hospital & Research Centre,2,0,0,0,2014.0,17.645348,75.9155762
India,Soura Sprinagar,Government of Jannu & Kahmir,1,0,0,0,1998.0,33.277839,75.3412179
India,Srikakulam,Great Eastern Medical School and Hospital (Promoted by Aditya Educational Society),1,0,0,0,2023.0,18.3517809,83.902781
India,Srinagar,Government Medical College and S. M. H. S. Hospital,2,0,0,1,2023.0,34.2042514,74.364996
India,Srinagar,Sher -i- Kashmir Instt. Of Medical Sciences,3,0,0,1,2023.0,34.1358291,74.8003973
India,Surat,Lions Cancer Detection Centre Trust,3,0,0,1,2023.0,21.1798081,72.8227653
India,Surat,"Samast Patidar Aarogya Foundation's, Kiran Super Multispeciality Hospital",2,0,0,1,2023.0,21.2094892,72.8317058
India,Thane,Jupiter Hospital,2,0,0,1,2023.0,19.2097096,72.9723931
India,Thane,Bethany Trust-Bethany Hospital,1,0,0,0,2022.0,19.3653598,73.3685437
India,Thane,Kalyan Cancer Center,1,0,0,0,2023.0,19.2820516,73.1471195
India,Thane,"Shirodkar Hospital Trust, Asian Institute of Medical Sciences",1,0,0,2,2022.0,19.3653598,73.3685437
India,Thanjavur,Thanjavur Medical College Hospital,2,0,0,1,2023.0,10.7586,79.1066
India,Thanjavur,Meenakshi Hospital,1,0,0,1,2023.0,10.7452903,79.1120185
India,Thanjavur,Vishnu Oncology Care (A Unit of Vishnu Cancer Centre and Research Institute),1,0,0,0,2023.0,10.7403956,79.111777
India,"Thindal, Erode",Erode Cancer Centre,1,0,0,0,2014.0,11.3137595,77.6686134
India,Thiruvananthapuram,"Regional Cancer Centre, Thiruvananthapuram",6,0,0,1,2022.0,8.5208616,76.9247594
India,Thiruvananthpuram,"Government Medical College, Thiruvananthapuram",3,0,1,1,2023.0,8.5235154,76.9284263
India,Thiruvananthpuram,SUT Medical College,1,0,0,1,2010.0,8.5997564,76.9700056
India,Thrissur,Amala Cancer Hospital and Research Centre,2,0,0,1,2023.0,10.5600595,76.1690607
India,Thrissur,"Medical College, Mulamkunnathukavthe",2,0,0,2,2023.0,10.5989164,76.2145961
India,Tiruchirappalli,GVN Cancer Cure Centre Trust,1,0,0,1,2014.0,10.8071144,78.6880939
India,Tirupati,S U R R   Gout General Hospital,2,0,0,0,2014.0,13.6316368,79.4231711
India,Tirupati,Sri Venkateswara Institute of Cancer Care and Advanced Research,1,0,0,1,2023.0,13.6291253,79.3799857
India,Tirupati,DBR and SK Superspeciality Hospital,1,0,0,0,2019.0,13.6337383,79.4309979
India,Tiruvarur,Tirvnelveli Medical College Hospital,2,0,0,0,2023.0,8.7117515,77.7508167
India,Trichy,GVN Hospital Private Limited,1,0,0,1,2023.0,10.8243592,78.6950837
India,Trichy,Harshamitra Oncology Private Limited,1,0,0,0,2021.0,10.8071144,78.6880939
India,Tripura,Cancer Hospital,2,0,0,1,2014.0,22.4589771,88.3174012
India,Trivandrum,Kims Healthcare Management Ltd,1,0,0,1,2023.0,8.4882267,76.947551
India,Udaipur,R. N. T. Medical College & Assoc. Gr. Of Hospitals,1,0,0,1,2022.0,24.588215,73.6949805
India,Vadodara,Shri Sayaji General Hospital,2,0,0,1,2023.0,22.2973142,73.1942567
India,Vadodara,"Himalaya Cancer Hospital and Research Center,Vadodara",1,0,0,0,2023.0,22.306774,73.17698
India,Vadodara,Sumandeep Vidhyapeeth (Dhiraj General Hospital and Sumandeep Vidyapeeth deemed to be university),1,0,0,0,2023.0,22.292136,73.320914
India,Varanasi,"Institute of Medical Sciences, Dept. of Radiotheraphy and Radiation Medicine",2,0,0,0,2022.0,25.2744547,82.9995254
India,Varanasi,Indian Railway Cancer Institute and Research Centre,2,0,0,0,2014.0,25.3356491,83.0076292
India,Varanasi,APEX Hospital,1,0,0,1,2023.0,28.833492,78.7456393
India,Vellore,Christian Medical College and Hospital,3,0,0,1,2022.0,12.9244443,79.1352769
India,Vijayawada,N T R University of Health Sciences,1,0,0,0,2014.0,16.5160162,80.6696275
India,Vijayawada,SIBAR Cancer Hospital - Charitable Trust,3,0,0,0,2014.0,16.5062007,80.6480619
India,Vijayawada,Nagarjuna Cancer Centre,1,0,0,0,2018.0,16.4867842,80.6846334
India,Vijayawada,HCG Curie City Cancer Centre,1,0,0,0,2018.0,16.5238674,80.6550634
India,Visakhapatnam,Mahatma Gandhi Cancer Hospital and Research Institute,3,0,0,0,2015.0,17.743657,83.335814
India,Visakhapatnam,Seven Hills Healthcare Pvt.Ltd.,1,0,0,1,2023.0,19.1184145,72.8782855
India,Visakhapatnam,Janaki Hospital,1,0,0,0,2010.0,8.6737388,76.767064
India,Visakhapatnam,King George Hospital,1,0,0,0,2023.0,17.7081534,83.305631
India,Visakhapatnam,Lions Cancer Tretment & Reserch Centre,1,0,0,1,2023.0,17.6935526,83.2921297
India,Visakhapatnam,HCG Cancer Centre (A Unit of Health Care Global Enterprises Limited). HCG Pinnacle Oncology Private Limited,1,0,0,1,2023.0,17.6935526,83.2921297
India,Visakhapatnam,Homi Bhabha Cancer Hospital And Research Centre,3,0,0,1,2025.0,17.6912526,83.1160221
India,Waghodia,Kailash Cancer Hospital and Research Centre,3,0,0,1,2023.0,22.334629,73.464162
India,Warangal,MGM Medical College,1,0,0,2,2014.0,22.7144205,75.882917
India,Warangal,St Ann's Hospital,2,0,0,1,2023.0,17.980871,79.526069
India,Warangal,MGM Hospital,1,0,0,0,2023.0,25.4351118,81.760648
India,Wardha,Mahatma Gandhi Institute of Medical Sciences,2,0,0,0,2022.0,20.7390579,78.6606506
Indonesia,Balikpapan Utara,RSUD Dr. Kanujoso Djatiwibowo,2,0,0,0,2023.0,-1.2246425,116.8683817
Indonesia,Bandar Lampung,RSUD Dr. H. Abdoel Moeloek Lampung,1,0,0,0,2023.0,-4.5585849,105.4068079
Indonesia,Bandung,RSUP Dr Hasan Sadikin (RSHS) Bandung,3,0,0,1,2023.0,-6.8981588,107.5983954
Indonesia,Bandung,Santosa Hospital Kopo Bandung,1,0,0,1,2023.0,-6.9524003,107.5863315
Indonesia,Bandung,RSUD Al Ihsan Hospital Bandung,2,0,0,1,2023.0,-7.007899,107.623161
Indonesia,Banjarmasin,RSUD Ulin,1,0,0,0,2023.0,-3.3228726,114.6012015
Indonesia,Bekasi,RS Hermina Bekasi Barat,1,0,0,0,2023.0,-6.2312624,106.9598493
Indonesia,Bekasi,RS Mitra Keluarga Bekasi Timur,1,0,0,0,2023.0,-6.2604439,107.0132267
Indonesia,Cirebon,RSAD Ciremai Cirebon,1,0,0,0,2023.0,-6.7381442,108.5498242
Indonesia,Delitua,RS Sembiring Delitua,1,0,0,0,2023.0,3.4875335,98.6833799
Indonesia,Denpasar,RSUP SANGLAH DENPASAR (Sanglah Public Hospital),2,0,0,1,2020.0,-8.675764,115.2126412
Indonesia,Denpasar,RSUD Bali Mandara,1,0,0,0,2023.0,-8.7035694,115.2487979
Indonesia,Jakarta,RSCM (Dr. Cipto Mangunkusumo National General Hospital). Department of Radiotherapy,6,0,0,1,2024.0,-6.1975158,106.846959
Indonesia,Jakarta,RS. Dharmais Jakarta,3,0,0,1,2023.0,-6.1869341,106.7978256
Indonesia,Jakarta,Persahabatan  Hospital,2,0,0,0,2022.0,-6.2023017,106.8849842
Indonesia,Jakarta,Pertamina Central Hospital,1,0,0,0,2014.0,-6.6839158,108.5521518
Indonesia,Jakarta,RS Gading Pluit Jakarta,1,0,0,0,2023.0,-6.1660617,106.915967
Indonesia,Jakarta Barat,RS Cinta Kasih Tzu Chi,1,0,0,0,2023.0,-6.1318701,106.7369065
Indonesia,Jakarta Pusat,RSPAD. Gatot Subroto,1,0,0,0,2020.0,-6.1761199,106.8377488
Indonesia,Jakarta Selatan,Siloam Hospitals Simatupang,1,0,0,0,2020.0,-6.2922669,106.7844429
Indonesia,Jakarta Selatan,RSUD Pasar Minggu,1,0,0,0,2020.0,-6.2940993,106.8198235
Indonesia,KABUPATEN SEMARANG,Ken Saras Hospital,2,0,0,0,2022.0,-7.2027437,110.4223435
Indonesia,Kebumen,PKU Muhammadiyah Hospital,1,0,0,0,2021.0,-7.5655995,110.8165735
Indonesia,Lubuk Pakam,RS Granmed Lubuk Pakam,1,0,0,0,2023.0,3.5511436,98.8532152
Indonesia,Makassar,RSUP. Dr. Wahidin Sudirohusodo,1,0,0,1,2015.0,-5.1347756,119.4940408
Indonesia,Makassar,RS. Universitas Hasanuddin,1,0,0,0,2023.0,-5.1333271,119.4944026
Indonesia,Makassar,RS Islam Faisal Makassar,1,0,0,0,2023.0,-5.162838,119.4326731
Indonesia,Malang,RS. Syaiful Anwar Malang,2,0,0,1,2023.0,-7.9723621,112.6314101
Indonesia,Malang,Lavalette Hospital,1,0,0,0,2021.0,-7.9657547,112.6379207
Indonesia,Manado,RSUP Prof. Dr. RD Kandou Manado,2,0,0,0,2023.0,1.4540739,124.8081134
Indonesia,Mataram,RSUD Nusa Tenggara Barat,1,0,0,0,2023.0,-8.6529334,117.3616476
Indonesia,Medan,RSU Vina Estetica Medan,1,0,0,0,2018.0,3.5869227,98.6611777
Indonesia,Medan,Rumah Sakit Adam Malik,1,0,0,1,2023.0,3.5184086,98.608638
Indonesia,Medan,Murni Teguh Memorial Hospital,2,0,0,1,2023.0,3.5907419,98.6815369
Indonesia,Padang,RSUP. DR. M. DJAMIL PADANG,1,0,0,0,2023.0,-0.943415,100.3669707
Indonesia,Padang,Andalas University Hospital,1,0,0,0,2019.0,-0.9205468,100.4565349
Indonesia,Palembang,RSUP Dr. Mohammad Hoesin Palembang,3,0,0,0,2023.0,-2.9662803,104.7502077
Indonesia,Pekanbaru,RSUD Arifin Ahmad Pekanbaru,1,0,0,0,2023.0,0.5233203,101.451869
Indonesia,Pekanbaru,RSU Awal Bros Pekanbaru,1,0,0,0,2023.0,0.496926,101.455976
Indonesia,Purwokerto,RSUD Prof Dr. Margono Soekarjo,2,0,0,0,2023.0,-7.4374812,109.2674523
Indonesia,Purwokerto,Dadi Keluarga General Hospital,1,0,0,0,2019.0,-7.4477595,109.252957
Indonesia,Samarinda,RS. Abdul Wahab Sjahranie Samarinda,1,0,0,0,2023.0,-0.4790101,117.1442654
Indonesia,Semarang,Dr. Kariadi Hospital Semarang,5,0,0,1,2023.0,-6.9942118,110.4074897
Indonesia,Semarang,RSUD Tugurejo,1,0,0,0,2018.0,-6.9845657,110.3559326
Indonesia,Sleman,Sardjito General Hospital,3,0,0,1,2023.0,-7.7686163,110.3734742
Indonesia,South Jakarta,MRCCC Siloam Hospitals Semanggi,2,0,0,1,2023.0,-6.2190942,106.8172186
Indonesia,Sukoharjo,Rumah Sakit Indriati,2,0,0,0,2019.0,-7.6115573,110.8092805
Indonesia,Surabaya,Dr. Soetomo General Academic Hospital,2,0,0,1,2025.0,-7.2462836,112.7377674
Indonesia,Surabaya,Navy Hospital dr. Ramelan Surabaya,2,0,0,0,2019.0,-7.309672,112.7381124
Indonesia,Surabaya,Adi Husada Cancer Center,1,0,0,0,2018.0,-7.2522425,112.7461993
Indonesia,Surakarta,RSUD Dr. Moewardi General Hospital,2,0,0,1,2018.0,-7.5584587,110.8420932
Indonesia,Tangerang,Mayapada Hospital Tangerang,1,0,0,0,2025.0,-6.2050294,106.6415185
Indonesia,Tangerang,Siloam Hospital Lippo Village,1,0,0,0,2021.0,-6.2252322,106.5979611
Indonesia,Tangerang,Mayapada Hospital Tangerang,1,0,0,0,2025.0,-6.2050294,106.6415185
Indonesia,Yogyakarta,RS JIH Yogyakarta,1,0,0,0,2023.0,-7.7575571,110.4035724
Iraq,Amarah,Al-Hakeem Teaching Hospital,2,0,0,0,2025.0,31.8580584,47.1650744
Iraq,Baghdad,Al-Amal National Oncology Hospital,4,0,0,1,2025.0,33.3169625,44.4298878
Iraq,Baghdad,Al-Kadhmiya Teaching Hospital (Aljawad centre),3,0,0,0,2025.0,33.3801122,44.3443397
Iraq,Baghdad,Baghdad Radiotherapy and Nuclear Medicine Center,2,0,0,1,2025.0,33.315241,44.3660671
Iraq,Baghdad,Dr. Saad Al-Witry Neuroscience Hospital,1,0,0,0,2025.0,33.4172206,44.3521617
Iraq,Baghdad,Al-Safeer Private Hospital,2,0,0,0,2025.0,33.3061701,44.3872213
Iraq,Baghdad,Al-Andalus Oncology Hospital,2,0,0,0,2025.0,33.3061701,44.3872213
Iraq,Baghdad,Al Taj Private Hospital,1,0,0,0,2025.0,33.3212961,44.4269725
Iraq,Basra,Basra Children Hospital,1,0,0,0,2025.0,30.475942,47.799032
Iraq,Basra,Al Sadir Teaching Hospital,3,0,0,0,2025.0,30.4952371,47.8090981
Iraq,Basrah,Al-Sayyab Teaching Hospital,2,0,0,0,2025.0,30.4872554,47.7513682
Iraq,Duhok,Meer Global Hospital,2,0,0,0,2025.0,36.8771018,42.8900431
Iraq,Erbil,Rizgary Teaching Hospital (Er-Rizgary RTC)-Oncology Center,1,0,0,0,2017.0,36.1913396,44.0377971
Iraq,Erbil,Awat Radiation Oncology Center,1,0,0,0,2025.0,36.2198868,44.0596972
Iraq,Erbil,Nanakali Hospital,1,0,0,0,2025.0,36.1644307,44.011045
Iraq,Hilla,Babylon Oncology Center,2,0,0,0,2025.0,32.482245,44.4328131
Iraq,"Hillah, Babylon",Merjan Medical City,2,0,0,0,2025.0,32.5100274,44.4430172
Iraq,"Hillah, Babylon",Al Imam Jaafar al-Sadeq hospital,2,0,0,0,2025.0,32.482245,44.4328131
Iraq,Karbala,Imam Al-Hassan Al-Mujtaba Teaching Hospital,2,0,0,0,2025.0,32.6445366,43.9695949
Iraq,Karbala,Turkish Hospital,2,0,0,0,2025.0,32.5984057,44.0157931
Iraq,Kut,Kut Hospital,2,0,0,1,2025.0,32.5002034,45.8265957
Iraq,Maysan,Maysan Oncology Center (Al Maimouna). Maysan General Hospital,2,0,0,0,2025.0,31.4048203,46.9028375
Iraq,Najaf,Al-Najaf Al-Ashraf Teaching Hospital,2,0,0,1,2025.0,32.037049,44.3336479
Iraq,Najaf,Middle Euphrates Cancer Center,2,0,0,0,2025.0,35.29715259821,42.628904527673
Iraq,Najaf,Amal Al-Hayat Hospital,2,0,0,0,2025.0,31.9966246,44.3434052
Iraq,Najaf,German Oncology Centre,1,0,0,0,2025.0,32.0010227,44.3299926
Iraq,Najaf,Al-Forat Al-Awsat Teaching Hospital,1,0,0,0,2025.0,32.0010227,44.3299926
Iraq,Najaf,Al Najaf Private Hospital (Al–Ibsar Private Hospital),1,0,0,0,2025.0,32.0316216,44.3218899
Iraq,"Nasiriyah, DhiQar",Al - Nasiriyah Teaching Hospital,2,0,0,0,2025.0,31.0304621,46.2683895
Iraq,Sulaimaniyah,Zhianawa Cancer Center (previously named Sulaimanyah Radiation Oncology Center),2,0,0,1,2025.0,35.5218874,45.4575056
Iran,Ahwaz,"Golestan Hospital, Jundi Shapur University of Medical Sciences",4,0,0,1,2019.0,31.3230637,48.67932
Iran,Arak,Khansari Hospital,2,0,0,0,2019.0,34.0862719,49.6893884
Iran,Ardabil,Shafa Parto Radiation Oncology Center,1,0,0,0,2019.0,38.2266025,48.2528949
Iran,Ardabil,Imam Khomeini Hospital,1,0,0,0,2019.0,35.7080034,51.3806272
Iran,Babolsar,Shahid Rajaee Oncology Hospital,2,0,0,0,2019.0,36.7008777,52.6481047
Iran,Bandar Abbas,Omid,1,0,0,1,2019.0,27.1901938,56.2842212
Iran,Birjand,Iranmehr Hosp.,1,0,0,0,2019.0,35.767466,51.4421292
Iran,Bojnourd,Imam Ali Hospital,1,0,0,0,2019.0,34.3428644,47.1013915
Iran,Dezful,Imam Hassan Mojtaba Hospital,1,0,0,0,2019.0,32.3780257,48.4032064
Iran,Gorgan,Panjom Azar Hospital,1,0,0,0,2019.0,31.883626,54.3783568
Iran,Gorgan,Mirdamad Center,1,0,0,0,2019.0,35.7607609,51.4282686
Iran,Hamedan,Mahdieh Hamedan,2,0,0,0,2019.0,34.8256325,48.5169432
Iran,Isfahan,Seyed Shohada Hospital,3,0,0,0,2019.0,32.6457746,51.644975
Iran,Isfahan,Milad Isfehan Hospital,3,0,0,0,2019.0,32.6538966,51.6659656
Iran,Karaj,Markazi,1,0,0,0,2019.0,34.6961791,49.6911374
Iran,Karaj,Alborz Cancer Institute,2,0,0,0,2019.0,35.8898715,50.8456323
Iran,Kashan,Ayatollah Yasrebi Hospital,1,0,0,0,2018.0,34.0129211,51.4088818
Iran,Kerman,Shafa Kerman Hospital,1,0,0,0,2018.0,30.2839379,57.0833628
Iran,Kerman,Afzalipour,1,0,0,0,2018.0,30.2539864,57.0974316
Iran,Kerman,Shafa Hospital,1,0,0,0,2019.0,33.4988236,48.3709803
Iran,Kermanshah,Imam Reza Kermanshah Hospital,1,0,0,0,2019.0,34.3924883,47.0991289
